Step       0 (bc0.0)s   | [R_te] min: 76.94           max: 272.15         Avg: 131.18 (20.30)      | [MSE_tr]  0.4977   
Step  123000 (bc5.3)s   | [R_te] min: 257.08          max: 4491.97        Avg: 2551.97 (476.66)    | [MSE_tr]  0.2204   
Step  124000 (bc5.3)s   | [R_te] min: 342.81          max: 4508.37        Avg: 2869.59 (550.48)    | [MSE_tr]  0.2210   
Step  125000 (bc5.4)s   | [R_te] min: 278.11          max: 4254.78        Avg: 2633.88 (461.03)    | [MSE_tr]  0.2208   
Step  126000 (bc5.4)s   | [R_te] min: 511.21          max: 4302.16        Avg: 3132.65 (401.85)    | [MSE_tr]  0.2206   
Step  127000 (bc5.3)s   | [R_te] min: 514.34          max: 4446.61        Avg: 3302.44 (450.44)    | [MSE_tr]  0.2207   
Step  128000 (bc5.2)s   | [R_te] min: 3485.96         max: 4498.91        Avg: 4275.50 (91.44)     | [MSE_tr]  0.2207   
Step  129000 (bc5.3)s   | [R_te] min: 336.30          max: 4515.95        Avg: 3173.52 (573.05)    | [MSE_tr]  0.2208   
Step  130000 (bc5.1)s   | [R_te] min: 743.94          max: 4470.48        Avg: 3678.13 (440.47)    | [MSE_tr]  0.2211   
Step  131000 (bc5.2)s   | [R_te] min: 477.74          max: 4525.28        Avg: 3906.73 (366.80)    | [MSE_tr]  0.2210   
Step  132000 (bc5.1)s   | [R_te] min: 504.48          max: 4341.49        Avg: 3415.77 (459.58)    | [MSE_tr]  0.2214   
Step  133000 (bc5.2)s   | [R_te] min: 316.44          max: 4523.43        Avg: 3423.01 (435.57)    | [MSE_tr]  0.2215   
Step  134000 (bc5.2)s   | [R_te] min: 462.76          max: 4513.97        Avg: 2859.24 (559.95)    | [MSE_tr]  0.2213   
Step  135000 (bc5.2)s   | [R_te] min: 250.58          max: 4450.42        Avg: 3033.89 (488.61)    | [MSE_tr]  0.2212   
Step  136000 (bc5.2)s   | [R_te] min: 274.15          max: 4376.45        Avg: 2560.69 (537.74)    | [MSE_tr]  0.2216   
Step  137000 (bc5.2)s   | [R_te] min: 432.86          max: 4157.72        Avg: 2154.24 (492.83)    | [MSE_tr]  0.2212   
Step  138000 (bc5.2)s   | [R_te] min: 290.60          max: 4368.67        Avg: 3576.06 (440.51)    | [MSE_tr]  0.2213   
Step  139000 (bc5.1)s   | [R_te] min: 271.12          max: 4315.67        Avg: 1728.67 (507.30)    | [MSE_tr]  0.2219   
Step  140000 (bc5.1)s   | [R_te] min: 226.03          max: 4429.50        Avg: 2017.41 (567.48)    | [MSE_tr]  0.2215   
Step  141000 (bc5.2)s   | [R_te] min: 438.09          max: 4343.31        Avg: 3385.64 (363.05)    | [MSE_tr]  0.2216   
Step  142000 (bc5.3)s   | [R_te] min: 292.25          max: 4451.34        Avg: 3541.10 (481.27)    | [MSE_tr]  0.2221   
Step  143000 (bc5.3)s   | [R_te] min: 289.36          max: 4499.38        Avg: 2624.94 (525.48)    | [MSE_tr]  0.2216   
Step  144000 (bc5.1)s   | [R_te] min: 1102.24         max: 4159.53        Avg: 2864.13 (312.48)    | [MSE_tr]  0.2217   
