Step   67000 (g27.5+d86.7)s       | [D] min: 0.14       max: 1.84      | [R_te] min: 373.13         max: 812.82         Avg: 522.09 (40.20)      | ent 0.002 | w_noise: [0.01261 0.02132 0.04671 0.12954 0.24849 0.45619 0.66776 0.83931 0.99786 1.28222]
Step   68000 (g27.5+d86.9)s       | [D] min: 0.18       max: 1.91      | [R_te] min: 410.80         max: 813.40         Avg: 572.98 (39.66)      | ent 0.002 | w_noise: [0.01256 0.02134 0.04665 0.12932 0.24839 0.45626 0.66935 0.84300 0.99655 1.28414]
Step   69000 (g27.6+d87.1)s       | [D] min: 0.22       max: 1.57      | [R_te] min: 314.16         max: 1074.82        Avg: 515.19 (69.42)      | ent 0.002 | w_noise: [0.01252 0.02133 0.04668 0.12972 0.24845 0.45796 0.66809 0.84269 1.00028 1.28229]
Step   70000 (g24.9+d78.0)s       | [D] min: 0.20       max: 1.70      | [R_te] min: 324.56         max: 614.95         Avg: 479.73 (30.43)      | ent 0.002 | w_noise: [0.01243 0.02126 0.04673 0.12993 0.24943 0.45876 0.66819 0.84389 1.00285 1.28670]
Step   71000 (g21.6+d67.0)s       | [D] min: 0.11       max: 1.36      | [R_te] min: 311.22         max: 469.06         Avg: 364.00 (14.28)      | ent 0.002 | w_noise: [0.01241 0.02122 0.04661 0.12936 0.24897 0.45668 0.66901 0.84424 1.00120 1.28294]
Step   72000 (g21.9+d68.4)s       | [D] min: 0.17       max: 1.78      | [R_te] min: 376.28         max: 883.84         Avg: 552.28 (49.63)      | ent 0.002 | w_noise: [0.01244 0.02114 0.04681 0.12945 0.24828 0.45538 0.66760 0.84297 0.99829 1.28364]
Step   73000 (g25.1+d79.0)s       | [D] min: 0.22       max: 1.68      | [R_te] min: 320.04         max: 1043.91        Avg: 592.88 (76.28)      | ent 0.001 | w_noise: [0.01235 0.02105 0.04672 0.12929 0.24805 0.45656 0.67020 0.84249 0.99532 1.28474]
Step   74000 (g27.3+d85.8)s       | [D] min: 0.17       max: 1.43      | [R_te] min: 314.37         max: 783.82         Avg: 537.23 (47.67)      | ent 0.001 | w_noise: [0.01230 0.02109 0.04652 0.12948 0.24847 0.45697 0.66819 0.84471 0.99538 1.28847]
Step   75000 (g27.6+d86.9)s       | [D] min: 0.20       max: 1.39      | [R_te] min: 358.61         max: 1208.34        Avg: 661.78 (72.42)      | ent 0.001 | w_noise: [0.01223 0.02106 0.04633 0.12947 0.24784 0.45665 0.66906 0.84165 0.99433 1.29023]
Step   76000 (g25.7+d80.8)s       | [D] min: 0.14       max: 1.93      | [R_te] min: 366.35         max: 590.50         Avg: 463.84 (20.96)      | ent 0.001 | w_noise: [0.01222 0.02089 0.04623 0.12904 0.24762 0.45773 0.66779 0.84300 0.99635 1.28472]
